Region,Year,Age,count_diff,rate_ratio
FRA,1956,42,106,0.585
FRA,1956,43,291,0.7
FRA,1956,44,308,0.7
FRA,1956,45,323,0.685
FRA,1956,46,466,0.735
FRA,1956,47,536,0.745
FRA,1956,48,697,0.8
FRA,1956,49,683,0.76
FRA,1956,50,903,0.845
FRA,1956,51,968,0.845
FRA,1956,52,1143,0.875
FRA,1956,53,1409,0.93
FRA,1956,54,1435,0.91
FRA,1956,55,1763,0.97
FRA,1956,56,1730,0.96
FRA,1956,57,1899,1.065
FRA,1956,58,1723,1.015
FRA,1956,59,1811,1.03
FRA,1956,60,1767,1.01
FRA,1956,61,1605,0.965
FRA,1956,62,2031,1.025
FRA,1956,63,1881,0.96
FRA,1956,64,2059,0.985
FRA,1956,65,1897,0.96
FRA,1956,66,1573,0.915
FRA,1956,67,1774,0.935
FRA,1956,68,1790,0.935
FRA,1956,69,1402,0.89
FRA,1956,70,1208,0.865
FRA,1956,71,1030,0.855
FRA,1956,72,815,0.835
FRA,1956,73,394,0.805
FRA,1956,74,227,0.795
FRA,1956,75,-178,0.78
FRA,1956,76,-480,0.77
FRA,1956,77,-796,0.745
FRA,1956,78,-1079,0.735
FRA,1956,79,-1364,0.725
FRA,1956,80,-1797,0.69
FRA,1956,81,-1725,0.695
FRA,1956,82,-2005,0.68
FRA,1956,83,-2112,0.68
FRA,1956,84,-2334,0.66
FRA,1956,85,-2258,0.67
FRA,1956,86,-2474,0.635
FRA,1956,87,-2077,0.66
FRA,1956,88,-2029,0.65
FRA,1956,89,-1917,0.64
FRA,1956,90,-1574,0.645
FRA,1956,91,-1356,0.64
FRA,1956,92,-1093,0.665
FRA,1956,93,-882,0.665
FRA,1956,94,-763,0.575
FRA,1956,95,-481,0.67
FRA,1956,96,-399,0.615
FRA,1956,97,-262,0.6
FRA,1956,98,-189,0.47
FRA,1956,99,-105,0.745
FRA,1956,100,-78,0.655
FRA,1957,0,2462,0.64
FRA,1957,1,99,0.575
FRA,1957,2,18,0.505
FRA,1957,3,51,0.58
FRA,1957,4,84,0.71
FRA,1957,5,67,0.705
FRA,1957,6,44,0.645
FRA,1957,7,42,0.66
FRA,1957,8,61,0.77
FRA,1957,9,58,0.74
FRA,1957,10,75,0.81
FRA,1957,11,29,0.645
FRA,1957,12,35,0.62
FRA,1957,13,72,0.83
FRA,1957,14,61,0.755
FRA,1957,15,95,0.985
FRA,1957,16,120,1.065
FRA,1957,17,108,0.885
FRA,1957,18,164,1.045
FRA,1957,19,168,1.13
FRA,1957,20,199,1.18
FRA,1957,21,184,1.095
FRA,1957,22,171,1.07
FRA,1957,23,150,0.99
FRA,1957,24,108,0.81
FRA,1957,25,118,0.825
FRA,1957,26,112,0.78
FRA,1957,27,110,0.795
FRA,1957,28,123,0.8
FRA,1957,29,84,0.675
FRA,1957,30,88,0.675
FRA,1957,31,81,0.645
FRA,1957,32,94,0.65
FRA,1957,33,115,0.685
FRA,1957,34,74,0.605
FRA,1957,35,130,0.66
FRA,1957,36,135,0.64
FRA,1957,37,133,0.64
FRA,1957,38,86,0.605
FRA,1957,39,82,0.6
FRA,1957,40,98,0.61
FRA,1957,41,134,0.62
FRA,1957,42,227,0.675
FRA,1957,43,269,0.685
FRA,1957,44,331,0.715
FRA,1957,45,350,0.7
FRA,1957,46,432,0.72
FRA,1957,47,508,0.74
FRA,1957,48,551,0.73
FRA,1957,49,826,0.83
FRA,1957,50,728,0.755
FRA,1957,51,944,0.84
FRA,1957,52,1216,0.885
FRA,1957,53,1485,0.945
FRA,1957,54,1680,0.975
FRA,1957,55,1846,1.03
FRA,1957,56,2026,0.98
FRA,1957,57,2064,0.995
FRA,1957,58,1908,1.03
FRA,1957,59,2032,1.065
FRA,1957,60,1759,0.985
FRA,1957,61,1895,1.03
FRA,1957,62,1972,1
FRA,1957,63,1845,0.96
FRA,1957,64,2397,1.04
FRA,1957,65,2165,1
FRA,1957,66,1823,0.96
FRA,1957,67,1800,0.94
FRA,1957,68,1903,0.965
FRA,1957,69,1826,0.95
FRA,1957,70,1436,0.905
FRA,1957,71,827,0.845
FRA,1957,72,890,0.855
FRA,1957,73,513,0.825
FRA,1957,74,91,0.795
FRA,1957,75,45,0.805
FRA,1957,76,-554,0.77
FRA,1957,77,-909,0.75
FRA,1957,78,-1111,0.74
FRA,1957,79,-1281,0.735
FRA,1957,80,-1923,0.685
FRA,1957,81,-1941,0.685
FRA,1957,82,-2109,0.68
FRA,1957,83,-1982,0.69
FRA,1957,84,-2234,0.67
FRA,1957,85,-2180,0.665
FRA,1957,86,-2094,0.67
FRA,1957,87,-2013,0.665
FRA,1957,88,-1950,0.645
FRA,1957,89,-1872,0.625
FRA,1957,90,-1481,0.67
FRA,1957,91,-1313,0.64
FRA,1957,92,-1007,0.665
FRA,1957,93,-948,0.585
FRA,1957,94,-717,0.635
FRA,1957,95,-491,0.71
FRA,1957,96,-381,0.595
FRA,1957,97,-257,0.625
FRA,1957,98,-168,0.565
FRA,1957,99,-103,0.665
FRA,1957,100,-78,0.67
FRA,1958,0,2583,0.645
FRA,1958,1,136,0.63
FRA,1958,2,69,0.595
FRA,1958,3,70,0.665
FRA,1958,4,83,0.8
FRA,1958,5,55,0.65
FRA,1958,6,72,0.79
FRA,1958,7,69,0.83
FRA,1958,8,79,1.015
FRA,1958,9,48,0.72
FRA,1958,10,65,0.845
FRA,1958,11,50,0.72
FRA,1958,12,57,0.82
FRA,1958,13,72,0.94
FRA,1958,14,62,0.84
FRA,1958,15,94,1.03
FRA,1958,16,86,0.945
FRA,1958,17,157,1.34
FRA,1958,18,169,1.305
FRA,1958,19,188,1.275
FRA,1958,20,200,1.34
FRA,1958,21,179,1.14
FRA,1958,22,125,0.835
FRA,1958,23,111,0.795
FRA,1958,24,97,0.795
FRA,1958,25,111,0.825
FRA,1958,26,160,1.05
FRA,1958,27,139,0.885
FRA,1958,28,124,0.8
FRA,1958,29,96,0.72
FRA,1958,30,59,0.62
FRA,1958,31,70,0.64
FRA,1958,32,132,0.735
FRA,1958,33,71,0.61
FRA,1958,34,142,0.705
FRA,1958,35,186,0.765
FRA,1958,36,135,0.66
FRA,1958,37,152,0.66
FRA,1958,38,164,0.655
FRA,1958,39,75,0.595
FRA,1958,40,130,0.665
FRA,1958,41,180,0.685
FRA,1958,42,200,0.66
FRA,1958,43,246,0.68
FRA,1958,44,314,0.705
FRA,1958,45,370,0.725
FRA,1958,46,407,0.715
FRA,1958,47,452,0.715
FRA,1958,48,570,0.75
FRA,1958,49,796,0.815
FRA,1958,50,844,0.805
FRA,1958,51,1016,0.855
FRA,1958,52,1239,0.905
FRA,1958,53,1395,0.915
FRA,1958,54,1523,0.935
FRA,1958,55,1713,0.975
FRA,1958,56,1931,0.995
FRA,1958,57,2288,1.04
FRA,1958,58,2390,1.055
FRA,1958,59,2112,1.04
FRA,1958,60,2060,1.06
FRA,1958,61,1873,1.01
FRA,1958,62,1906,1
FRA,1958,63,1858,0.97
FRA,1958,64,2127,1.01
FRA,1958,65,2046,0.98
FRA,1958,66,1888,0.97
FRA,1958,67,2028,0.97
FRA,1958,68,1681,0.93
FRA,1958,69,1386,0.895
FRA,1958,70,1363,0.905
FRA,1958,71,1017,0.87
FRA,1958,72,1061,0.88
FRA,1958,73,562,0.84
FRA,1958,74,78,0.805
FRA,1958,75,-316,0.78
FRA,1958,76,-635,0.77
FRA,1958,77,-921,0.765
FRA,1958,78,-1610,0.725
FRA,1958,79,-1628,0.725
FRA,1958,80,-2046,0.7
FRA,1958,81,-1876,0.715
FRA,1958,82,-2216,0.695
FRA,1958,83,-2453,0.675
FRA,1958,84,-2532,0.665
FRA,1958,85,-2494,0.655
FRA,1958,86,-2512,0.645
FRA,1958,87,-2325,0.655
FRA,1958,88,-2001,0.67
FRA,1958,89,-1917,0.635
FRA,1958,90,-1684,0.645
FRA,1958,91,-1407,0.65
FRA,1958,92,-1234,0.645
FRA,1958,93,-922,0.67
FRA,1958,94,-792,0.625
FRA,1958,95,-604,0.615
FRA,1958,96,-410,0.625
FRA,1958,97,-340,0.52
FRA,1958,98,-207,0.555
FRA,1958,99,-122,0.61
FRA,1958,100,-81,0.39
FRA,1959,0,2279,0.625
FRA,1959,1,109,0.585
FRA,1959,2,97,0.66
FRA,1959,3,64,0.625
FRA,1959,4,51,0.63
FRA,1959,5,31,0.58
FRA,1959,6,63,0.72
FRA,1959,7,95,0.96
FRA,1959,8,52,0.725
FRA,1959,9,44,0.75
FRA,1959,10,29,0.625
FRA,1959,11,44,0.71
FRA,1959,12,57,0.705
FRA,1959,13,12,0.525
FRA,1959,14,67,0.84
FRA,1959,15,122,1.13
FRA,1959,16,146,1.075
FRA,1959,17,143,1.14
FRA,1959,18,214,1.53
FRA,1959,19,243,1.66
FRA,1959,20,205,1.315
FRA,1959,21,202,1.17
FRA,1959,22,145,0.965
FRA,1959,23,145,0.925
FRA,1959,24,145,0.93
FRA,1959,25,126,0.88
FRA,1959,26,109,0.81
FRA,1959,27,106,0.785
FRA,1959,28,107,0.78
FRA,1959,29,96,0.71
FRA,1959,30,84,0.685
FRA,1959,31,82,0.665
FRA,1959,32,136,0.745
FRA,1959,33,91,0.65
FRA,1959,34,70,0.605
FRA,1959,35,103,0.635
FRA,1959,36,115,0.65
FRA,1959,37,199,0.745
FRA,1959,38,151,0.635
FRA,1959,39,138,0.615
FRA,1959,40,184,0.705
FRA,1959,41,202,0.725
FRA,1959,42,155,0.64
FRA,1959,43,244,0.69
FRA,1959,44,310,0.715
FRA,1959,45,337,0.71
FRA,1959,46,383,0.72
FRA,1959,47,484,0.74
FRA,1959,48,607,0.78
FRA,1959,49,757,0.81
FRA,1959,50,784,0.79
FRA,1959,51,1008,0.855
FRA,1959,52,1152,0.865
FRA,1959,53,1417,0.95
FRA,1959,54,1619,0.955
FRA,1959,55,1702,0.985
FRA,1959,56,1940,0.995
FRA,1959,57,2289,1.065
FRA,1959,58,2439,1.015
FRA,1959,59,2408,1.03
FRA,1959,60,2117,1.015
FRA,1959,61,2191,1.07
FRA,1959,62,2089,1.02
FRA,1959,63,2156,1.035
FRA,1959,64,2164,1.015
FRA,1959,65,1894,0.965
FRA,1959,66,1907,0.965
FRA,1959,67,1865,0.96
FRA,1959,68,1681,0.935
FRA,1959,69,1568,0.92
FRA,1959,70,1366,0.91
FRA,1959,71,895,0.87
FRA,1959,72,872,0.87
FRA,1959,73,365,0.83
FRA,1959,74,60,0.815
FRA,1959,75,-301,0.79
FRA,1959,76,-935,0.75
FRA,1959,77,-1059,0.755
FRA,1959,78,-1507,0.745
FRA,1959,79,-2065,0.71
FRA,1959,80,-1974,0.715
FRA,1959,81,-2153,0.705
FRA,1959,82,-2622,0.675
FRA,1959,83,-2678,0.665
FRA,1959,84,-2763,0.66
FRA,1959,85,-2565,0.665
FRA,1959,86,-2606,0.645
FRA,1959,87,-2301,0.66
FRA,1959,88,-2148,0.665
FRA,1959,89,-2016,0.64
FRA,1959,90,-1778,0.61
FRA,1959,91,-1470,0.64
FRA,1959,92,-1340,0.58
FRA,1959,93,-1092,0.57
FRA,1959,94,-756,0.635
FRA,1959,95,-581,0.665
FRA,1959,96,-480,0.64
FRA,1959,97,-329,0.54
FRA,1959,98,-181,0.665
FRA,1959,99,-139,0.465
FRA,1959,100,-78,0.435
FRA,1960,0,2704,0.65
FRA,1960,1,108,0.585
FRA,1960,2,99,0.655
FRA,1960,3,51,0.6
FRA,1960,4,35,0.58
FRA,1960,5,70,0.73
FRA,1960,6,99,0.905
FRA,1960,7,36,0.63
FRA,1960,8,74,0.845
FRA,1960,9,57,0.76
FRA,1960,10,58,0.81
FRA,1960,11,33,0.645
FRA,1960,12,44,0.675
FRA,1960,13,71,0.875
FRA,1960,14,49,0.71
FRA,1960,15,66,0.81
FRA,1960,16,160,1.185
FRA,1960,17,198,1.305
FRA,1960,18,202,1.48
FRA,1960,19,236,1.525
FRA,1960,20,219,1.38
FRA,1960,21,233,1.38
FRA,1960,22,237,1.57
FRA,1960,23,165,1.095
FRA,1960,24,171,1.125
FRA,1960,25,148,1.05
FRA,1960,26,98,0.755
FRA,1960,27,129,0.88
FRA,1960,28,122,0.84
FRA,1960,29,105,0.73
FRA,1960,30,96,0.715
FRA,1960,31,111,0.75
FRA,1960,32,86,0.67
FRA,1960,33,127,0.735
FRA,1960,34,109,0.665
FRA,1960,35,135,0.695
FRA,1960,36,132,0.68
FRA,1960,37,155,0.675
FRA,1960,38,186,0.685
FRA,1960,39,266,0.745
FRA,1960,40,201,0.66
FRA,1960,41,193,0.705
FRA,1960,42,222,0.72
FRA,1960,43,275,0.735
FRA,1960,44,175,0.625
FRA,1960,45,272,0.66
FRA,1960,46,455,0.755
FRA,1960,47,473,0.745
FRA,1960,48,632,0.795
FRA,1960,49,778,0.825
FRA,1960,50,881,0.825
FRA,1960,51,983,0.865
FRA,1960,52,1088,0.85
FRA,1960,53,1350,0.915
FRA,1960,54,1523,0.93
FRA,1960,55,1800,1.005
FRA,1960,56,2130,1.05
FRA,1960,57,2097,1.01
FRA,1960,58,2405,1.045
FRA,1960,59,2543,1.04
FRA,1960,60,2480,1.015
FRA,1960,61,2382,1.09
FRA,1960,62,2118,1.01
FRA,1960,63,2144,1.005
FRA,1960,64,2074,1.01
FRA,1960,65,1953,0.995
FRA,1960,66,1765,0.96
FRA,1960,67,1855,0.95
FRA,1960,68,1698,0.93
FRA,1960,69,1619,0.93
FRA,1960,70,1306,0.905
FRA,1960,71,977,0.88
FRA,1960,72,800,0.875
FRA,1960,73,714,0.88
FRA,1960,74,93,0.83
FRA,1960,75,-506,0.785
FRA,1960,76,-503,0.8
FRA,1960,77,-1297,0.74
FRA,1960,78,-1794,0.72
FRA,1960,79,-1750,0.745
FRA,1960,80,-2536,0.685
FRA,1960,81,-2397,0.69
FRA,1960,82,-2507,0.695
FRA,1960,83,-2818,0.67
FRA,1960,84,-2842,0.67
FRA,1960,85,-2901,0.645
FRA,1960,86,-2685,0.64
FRA,1960,87,-2496,0.645
FRA,1960,88,-2339,0.625
FRA,1960,89,-2095,0.62
FRA,1960,90,-1889,0.61
FRA,1960,91,-1444,0.625
FRA,1960,92,-1315,0.61
FRA,1960,93,-1088,0.58
FRA,1960,94,-761,0.66
FRA,1960,95,-601,0.615
FRA,1960,96,-478,0.575
FRA,1960,97,-256,0.875
FRA,1960,98,-220,0.68
FRA,1960,99,-127,0.62
FRA,1960,100,-84,0.44
FRA,1961,0,2583,0.64
FRA,1961,1,216,0.7
FRA,1961,2,101,0.635
FRA,1961,3,24,0.525
FRA,1961,4,69,0.685
FRA,1961,5,48,0.64
FRA,1961,6,86,0.905
FRA,1961,7,52,0.71
FRA,1961,8,31,0.625
FRA,1961,9,69,0.885
FRA,1961,10,39,0.725
FRA,1961,11,59,0.835
FRA,1961,12,64,0.855
FRA,1961,13,54,0.735
FRA,1961,14,88,0.87
FRA,1961,15,85,0.865
FRA,1961,16,147,1.065
FRA,1961,17,245,1.42
FRA,1961,18,225,1.35
FRA,1961,19,195,1.195
FRA,1961,20,228,1.53
FRA,1961,21,174,1.18
FRA,1961,22,170,1.025
FRA,1961,23,146,0.965
FRA,1961,24,125,0.845
FRA,1961,25,141,0.935
FRA,1961,26,155,0.945
FRA,1961,27,169,1.115
FRA,1961,28,144,0.915
FRA,1961,29,106,0.75
FRA,1961,30,153,0.83
FRA,1961,31,91,0.68
FRA,1961,32,95,0.67
FRA,1961,33,100,0.67
FRA,1961,34,117,0.695
FRA,1961,35,199,0.81
FRA,1961,36,156,0.72
FRA,1961,37,142,0.665
FRA,1961,38,154,0.66
FRA,1961,39,163,0.645
FRA,1961,40,230,0.685
FRA,1961,41,195,0.64
FRA,1961,42,236,0.715
FRA,1961,43,212,0.685
FRA,1961,44,279,0.71
FRA,1961,45,422,0.765
FRA,1961,46,362,0.7
FRA,1961,47,500,0.745
FRA,1961,48,557,0.75
FRA,1961,49,809,0.85
FRA,1961,50,812,0.815
FRA,1961,51,959,0.84
FRA,1961,52,1127,0.85
FRA,1961,53,1330,0.88
FRA,1961,54,1475,0.91
FRA,1961,55,1761,0.995
FRA,1961,56,2138,1.035
FRA,1961,57,2134,0.995
FRA,1961,58,2570,1.065
FRA,1961,59,2687,1.06
FRA,1961,60,2834,1.045
FRA,1961,61,2789,1.05
FRA,1961,62,2394,1.02
FRA,1961,63,2475,1.05
FRA,1961,64,2278,1.02
FRA,1961,65,2227,1.02
FRA,1961,66,2037,0.995
FRA,1961,67,2125,0.99
FRA,1961,68,1766,0.935
FRA,1961,69,1606,0.92
FRA,1961,70,974,0.855
FRA,1961,71,1088,0.89
FRA,1961,72,608,0.85
FRA,1961,73,278,0.835
FRA,1961,74,39,0.83
FRA,1961,75,-456,0.805
FRA,1961,76,-527,0.815
FRA,1961,77,-1360,0.75
FRA,1961,78,-1776,0.73
FRA,1961,79,-2209,0.715
FRA,1961,80,-2545,0.705
FRA,1961,81,-2836,0.69
FRA,1961,82,-3120,0.665
FRA,1961,83,-3271,0.655
FRA,1961,84,-2938,0.685
FRA,1961,85,-3217,0.635
FRA,1961,86,-3080,0.64
FRA,1961,87,-2576,0.66
FRA,1961,88,-2485,0.64
FRA,1961,89,-2068,0.665
FRA,1961,90,-1959,0.63
FRA,1961,91,-1757,0.585
FRA,1961,92,-1394,0.605
FRA,1961,93,-1159,0.59
FRA,1961,94,-915,0.585
FRA,1961,95,-728,0.56
FRA,1961,96,-518,0.63
FRA,1961,97,-374,0.595
FRA,1961,98,-285,0.46
FRA,1961,99,-161,0.525
FRA,1961,100,-72,0.955
FRA,1962,0,2959,0.66
FRA,1962,1,123,0.595
FRA,1962,2,96,0.65
FRA,1962,3,36,0.55
FRA,1962,4,65,0.665
FRA,1962,5,19,0.525
FRA,1962,6,49,0.68
FRA,1962,7,66,0.795
FRA,1962,8,44,0.735
FRA,1962,9,57,0.88
FRA,1962,10,49,0.79
FRA,1962,11,68,0.95
FRA,1962,12,33,0.645
FRA,1962,13,80,0.9
FRA,1962,14,105,0.985
FRA,1962,15,118,0.945
FRA,1962,16,170,1.275
FRA,1962,17,233,1.42
FRA,1962,18,254,1.35
FRA,1962,19,264,1.535
FRA,1962,20,208,1.265
FRA,1962,21,161,1.11
FRA,1962,22,192,1.17
FRA,1962,23,173,1.09
FRA,1962,24,169,1.075
FRA,1962,25,123,0.845
FRA,1962,26,79,0.705
FRA,1962,27,99,0.79
FRA,1962,28,100,0.76
FRA,1962,29,112,0.75
FRA,1962,30,82,0.655
FRA,1962,31,74,0.63
FRA,1962,32,87,0.655
FRA,1962,33,105,0.69
FRA,1962,34,130,0.71
FRA,1962,35,119,0.67
FRA,1962,36,120,0.65
FRA,1962,37,148,0.68
FRA,1962,38,150,0.65
FRA,1962,39,169,0.655
FRA,1962,40,256,0.725
FRA,1962,41,225,0.66
FRA,1962,42,310,0.7
FRA,1962,43,196,0.665
FRA,1962,44,244,0.7
FRA,1962,45,360,0.745
FRA,1962,46,455,0.77
FRA,1962,47,530,0.755
FRA,1962,48,631,0.785
FRA,1962,49,644,0.77
FRA,1962,50,804,0.81
FRA,1962,51,1082,0.895
FRA,1962,52,1168,0.88
FRA,1962,53,1300,0.885
FRA,1962,54,1508,0.92
FRA,1962,55,1751,0.965
FRA,1962,56,2040,1
FRA,1962,57,2401,1.06
FRA,1962,58,2449,1.025
FRA,1962,59,2802,1.075
FRA,1962,60,2735,1.04
FRA,1962,61,3031,1.06
FRA,1962,62,2830,1.015
FRA,1962,63,2724,1.07
FRA,1962,64,2480,1.04
FRA,1962,65,2429,1.04
FRA,1962,66,2042,0.995
FRA,1962,67,2274,1.015
FRA,1962,68,1911,0.96
FRA,1962,69,1970,0.965
FRA,1962,70,1511,0.92
FRA,1962,71,1258,0.905
FRA,1962,72,1141,0.905
FRA,1962,73,273,0.84
FRA,1962,74,33,0.835
FRA,1962,75,-419,0.815
FRA,1962,76,-949,0.79
FRA,1962,77,-1148,0.785
FRA,1962,78,-1700,0.75
FRA,1962,79,-2250,0.72
FRA,1962,80,-2270,0.74
FRA,1962,81,-3058,0.685
FRA,1962,82,-2981,0.705
FRA,1962,83,-3041,0.685
FRA,1962,84,-3302,0.675
FRA,1962,85,-3191,0.665
FRA,1962,86,-3093,0.66
FRA,1962,87,-2824,0.665
FRA,1962,88,-2648,0.625
FRA,1962,89,-2305,0.635
FRA,1962,90,-2116,0.605
FRA,1962,91,-1699,0.62
FRA,1962,92,-1336,0.675
FRA,1962,93,-1217,0.585
FRA,1962,94,-904,0.605
FRA,1962,95,-635,0.635
FRA,1962,96,-521,0.63
FRA,1962,97,-336,0.635
FRA,1962,98,-264,0.53
FRA,1962,99,-147,0.64
FRA,1962,100,-121,0.55
FRA,1963,0,2760,0.65
FRA,1963,1,128,0.59
FRA,1963,2,90,0.625
FRA,1963,3,40,0.56
FRA,1963,4,58,0.62
FRA,1963,5,53,0.645
FRA,1963,6,66,0.74
FRA,1963,7,75,0.85
FRA,1963,8,56,0.74
FRA,1963,9,71,0.935
FRA,1963,10,65,0.905
FRA,1963,11,53,0.91
FRA,1963,12,47,0.76
FRA,1963,13,50,0.735
FRA,1963,14,83,0.935
FRA,1963,15,111,1.025
FRA,1963,16,186,1.095
FRA,1963,17,202,1.225
FRA,1963,18,249,1.36
FRA,1963,19,282,1.575
FRA,1963,20,260,1.535
FRA,1963,21,205,1.235
FRA,1963,22,176,1.21
FRA,1963,23,160,1.07
FRA,1963,24,203,1.34
FRA,1963,25,116,0.835
FRA,1963,26,158,0.98
FRA,1963,27,131,0.865
FRA,1963,28,131,0.88
FRA,1963,29,84,0.675
FRA,1963,30,111,0.75
FRA,1963,31,123,0.76
FRA,1963,32,103,0.665
FRA,1963,33,103,0.67
FRA,1963,34,100,0.655
FRA,1963,35,124,0.68
FRA,1963,36,92,0.615
FRA,1963,37,203,0.76
FRA,1963,38,118,0.62
FRA,1963,39,134,0.625
FRA,1963,40,290,0.77
FRA,1963,41,220,0.675
FRA,1963,42,370,0.735
FRA,1963,43,343,0.71
FRA,1963,44,303,0.74
FRA,1963,45,367,0.77
FRA,1963,46,315,0.695
FRA,1963,47,545,0.77
FRA,1963,48,601,0.77
FRA,1963,49,553,0.71
FRA,1963,50,943,0.86
FRA,1963,51,958,0.845
FRA,1963,52,1166,0.87
FRA,1963,53,1385,0.92
FRA,1963,54,1564,0.925
FRA,1963,55,1815,0.97
FRA,1963,56,1996,0.975
FRA,1963,57,2318,1.03
FRA,1963,58,2578,1.06
FRA,1963,59,2944,1.08
FRA,1963,60,2994,1.075
FRA,1963,61,2899,1.05
FRA,1963,62,3235,1.05
FRA,1963,63,3134,1.06
FRA,1963,64,2925,1.075
FRA,1963,65,2643,1.05
FRA,1963,66,2382,1.035
FRA,1963,67,2066,0.975
FRA,1963,68,1878,0.95
FRA,1963,69,1742,0.94
FRA,1963,70,1541,0.915
FRA,1963,71,1184,0.89
FRA,1963,72,960,0.885
FRA,1963,73,445,0.855
FRA,1963,74,12,0.835
FRA,1963,75,-541,0.81
FRA,1963,76,-786,0.81
FRA,1963,77,-1198,0.795
FRA,1963,78,-1790,0.765
FRA,1963,79,-2258,0.74
FRA,1963,80,-2821,0.715
FRA,1963,81,-2871,0.72
FRA,1963,82,-3320,0.71
FRA,1963,83,-3454,0.69
FRA,1963,84,-3356,0.68
FRA,1963,85,-3516,0.655
FRA,1963,86,-3157,0.68
FRA,1963,87,-3087,0.66
FRA,1963,88,-2734,0.66
FRA,1963,89,-2400,0.665
FRA,1963,90,-2118,0.635
FRA,1963,91,-1761,0.645
FRA,1963,92,-1529,0.64
FRA,1963,93,-1258,0.6
FRA,1963,94,-958,0.6
FRA,1963,95,-685,0.61
FRA,1963,96,-535,0.61
FRA,1963,97,-398,0.505
FRA,1963,98,-283,0.5
FRA,1963,99,-147,0.67
FRA,1963,100,-122,0.53
FRA,1964,0,2577,0.645
FRA,1964,1,112,0.595
FRA,1964,2,71,0.6
FRA,1964,3,46,0.58
FRA,1964,4,47,0.605
FRA,1964,5,67,0.69
FRA,1964,6,48,0.68
FRA,1964,7,58,0.735
FRA,1964,8,44,0.67
FRA,1964,9,54,0.78
FRA,1964,10,48,0.775
FRA,1964,11,51,0.805
FRA,1964,12,58,0.835
FRA,1964,13,50,0.735
FRA,1964,14,78,0.915
FRA,1964,15,90,0.88
FRA,1964,16,188,1.005
FRA,1964,17,326,1.565
FRA,1964,18,275,1.42
FRA,1964,19,257,1.245
FRA,1964,20,228,1.2
FRA,1964,21,216,1.2
FRA,1964,22,186,1.235
FRA,1964,23,185,1.2
FRA,1964,24,171,1.135
FRA,1964,25,154,0.94
FRA,1964,26,123,0.865
FRA,1964,27,123,0.85
FRA,1964,28,135,0.865
FRA,1964,29,108,0.74
FRA,1964,30,111,0.745
FRA,1964,31,141,0.835
FRA,1964,32,100,0.68
FRA,1964,33,129,0.725
FRA,1964,34,145,0.755
FRA,1964,35,150,0.745
FRA,1964,36,190,0.795
FRA,1964,37,164,0.705
FRA,1964,38,195,0.71
FRA,1964,39,263,0.79
FRA,1964,40,235,0.715
FRA,1964,41,275,0.74
FRA,1964,42,246,0.665
FRA,1964,43,284,0.67
FRA,1964,44,312,0.675
FRA,1964,45,381,0.785
FRA,1964,46,354,0.73
FRA,1964,47,494,0.775
FRA,1964,48,521,0.765
FRA,1964,49,670,0.77
FRA,1964,50,811,0.805
FRA,1964,51,955,0.855
FRA,1964,52,1234,0.91
FRA,1964,53,1265,0.885
FRA,1964,54,1489,0.91
FRA,1964,55,1819,1.005
FRA,1964,56,1957,0.975
FRA,1964,57,2316,1.055
FRA,1964,58,2485,1.045
FRA,1964,59,2671,1.06
FRA,1964,60,2686,1.03
FRA,1964,61,2916,1.075
FRA,1964,62,3200,1.08
FRA,1964,63,3281,1.075
FRA,1964,64,3216,1.085
FRA,1964,65,2650,1.04
FRA,1964,66,2186,1.005
FRA,1964,67,2137,0.995
FRA,1964,68,1932,0.985
FRA,1964,69,1808,0.97
FRA,1964,70,1329,0.91
FRA,1964,71,1355,0.925
FRA,1964,72,1061,0.9
FRA,1964,73,339,0.845
FRA,1964,74,-58,0.83
FRA,1964,75,-391,0.825
FRA,1964,76,-596,0.825
FRA,1964,77,-1084,0.8
FRA,1964,78,-1441,0.785
FRA,1964,79,-1930,0.765
FRA,1964,80,-2571,0.72
FRA,1964,81,-2911,0.7
FRA,1964,82,-2901,0.715
FRA,1964,83,-3515,0.67
FRA,1964,84,-3332,0.68
FRA,1964,85,-3164,0.67
FRA,1964,86,-2980,0.675
FRA,1964,87,-2891,0.655
FRA,1964,88,-2494,0.665
FRA,1964,89,-2392,0.645
FRA,1964,90,-1949,0.635
FRA,1964,91,-1736,0.59
FRA,1964,92,-1390,0.635
FRA,1964,93,-1113,0.64
FRA,1964,94,-898,0.585
FRA,1964,95,-611,0.61
FRA,1964,96,-514,0.575
FRA,1964,97,-340,0.605
FRA,1964,98,-224,0.695
FRA,1964,99,-136,0.78
FRA,1964,100,-115,0.475
FRA,1965,0,2641,0.665
FRA,1965,1,82,0.56
FRA,1965,2,44,0.55
FRA,1965,3,77,0.65
FRA,1965,4,36,0.56
FRA,1965,5,61,0.66
FRA,1965,6,71,0.76
FRA,1965,7,61,0.745
FRA,1965,8,82,0.97
FRA,1965,9,73,0.93
FRA,1965,10,52,0.785
FRA,1965,11,19,0.555
FRA,1965,12,58,0.805
FRA,1965,13,63,0.815
FRA,1965,14,54,0.725
FRA,1965,15,108,1.02
FRA,1965,16,193,1.105
FRA,1965,17,314,1.46
FRA,1965,18,351,1.545
FRA,1965,19,215,1.1
FRA,1965,20,236,1.34
FRA,1965,21,199,1.155
FRA,1965,22,182,1.125
FRA,1965,23,159,1.05
FRA,1965,24,174,1.105
FRA,1965,25,144,0.925
FRA,1965,26,137,0.915
