Year,Age,count_diff,rate_ratio
1990,44,230,1.42
1990,45,337,1.55
1990,46,382,1.6
1990,47,403,1.58
1990,48,315,1.43
1990,49,398,1.55
1990,50,472,1.55
1990,51,591,1.63
1990,52,584,1.58
1990,53,722,1.68
1990,54,801,1.7
1990,55,899,1.7
1990,56,998,1.71
1990,57,984,1.62
1990,58,1177,1.69
1990,59,1241,1.67
1990,60,1436,1.71
1990,61,1561,1.72
1990,62,1698,1.73
1990,63,1873,1.73
1990,64,2027,1.7
1990,65,2354,1.8
1990,66,2365,1.8
1990,67,2525,1.8
1990,68,2866,1.86
1990,69,3034,1.84
1990,70,2840,1.8
1990,71,2134,1.85
1990,72,1850,1.81
1990,73,1852,1.77
1990,74,2014,1.81
1990,75,1741,1.77
1990,76,1633,1.79
1990,77,1007,1.73
1990,78,529,1.72
1990,79,-18,1.71
1990,80,-646,1.7
1990,81,-1785,1.62
1990,82,-2514,1.59
1990,83,-3229,1.57
1990,84,-3619,1.58
1990,85,-4422,1.52
1990,86,-4841,1.49
1990,87,-5117,1.46
1990,88,-5170,1.4
1990,89,-5182,1.37
1990,90,-4970,1.34
1990,91,-4547,1.34
1990,92,-4070,1.32
1990,93,-3522,1.26
1990,94,-2884,1.3
1990,95,-2393,1.29
1990,96,-1894,1.25
1990,97,-1372,1.32
1990,98,-997,1.19
1990,99,-788,1.14
1990,100,-471,1.31
1991,0,774,1.3
1991,1,43,1.18
1991,2,15,1.08
1991,3,50,1.68
1991,4,7,1.06
1991,5,23,1.34
1991,6,13,1.19
1991,7,18,1.31
1991,8,21,1.41
1991,9,18,1.31
1991,10,18,1.35
1991,11,18,1.34
1991,12,19,1.39
1991,13,45,2.21
1991,14,32,1.48
1991,15,69,1.98
1991,16,107,2.38
1991,17,131,2.05
1991,18,235,3.34
1991,19,204,2.61
1991,20,210,2.8
1991,21,219,2.82
1991,22,207,2.43
1991,23,244,2.65
1991,24,236,2.8
1991,25,227,2.62
1991,26,245,2.73
1991,27,188,2.18
1991,28,184,2.15
1991,29,217,2.48
1991,30,213,2.32
1991,31,213,2.28
1991,32,159,1.76
1991,33,166,1.85
1991,34,146,1.64
1991,35,169,1.74
1991,36,191,1.82
1991,37,214,1.79
1991,38,194,1.67
1991,39,248,1.76
1991,40,217,1.64
1991,41,259,1.7
1991,42,303,1.66
1991,43,346,1.69
1991,44,316,1.49
1991,45,268,1.44
1991,46,455,1.71
1991,47,249,1.34
1991,48,401,1.52
1991,49,426,1.57
1991,50,498,1.66
1991,51,505,1.54
1991,52,618,1.61
1991,53,732,1.69
1991,54,795,1.69
1991,55,803,1.61
1991,56,878,1.64
1991,57,1088,1.78
1991,58,1157,1.75
1991,59,1273,1.7
1991,60,1290,1.63
1991,61,1368,1.62
1991,62,1579,1.72
1991,63,1978,1.82
1991,64,2136,1.8
1991,65,2261,1.77
1991,66,2433,1.81
1991,67,2514,1.81
1991,68,2408,1.76
1991,69,2676,1.79
1991,70,2806,1.78
1991,71,2954,1.83
1991,72,1897,1.77
1991,73,1413,1.7
1991,74,1709,1.76
1991,75,1628,1.76
1991,76,1447,1.76
1991,77,966,1.72
1991,78,353,1.67
1991,79,-69,1.68
1991,80,-1020,1.62
1991,81,-1554,1.63
1991,82,-2471,1.59
1991,83,-3078,1.58
1991,84,-3655,1.57
1991,85,-4627,1.48
1991,86,-5159,1.44
1991,87,-5212,1.46
1991,88,-5343,1.44
1991,89,-5196,1.42
1991,90,-5221,1.36
1991,91,-5052,1.26
1991,92,-4406,1.26
1991,93,-3709,1.32
1991,94,-3129,1.3
1991,95,-2531,1.27
1991,96,-2021,1.27
1991,97,-1480,1.22
1991,98,-1043,1.31
1991,99,-793,1.34
1991,100,-566,1.08
1992,0,673,1.29
1992,1,24,1.1
1992,2,21,1.17
1992,3,17,1.18
1992,4,38,1.68
1992,5,34,1.82
1992,6,10,1.15
1992,7,29,1.66
1992,8,9,1.17
1992,9,6,1.08
1992,10,21,1.55
1992,11,24,1.73
1992,12,35,1.8
1992,13,26,1.64
1992,14,17,1.23
1992,15,40,1.62
1992,16,60,1.79
1992,17,110,2.06
1992,18,153,2.37
1992,19,174,2.53
1992,20,165,2.3
1992,21,206,2.57
1992,22,216,2.74
1992,23,194,2.57
1992,24,225,2.79
1992,25,185,2.4
1992,26,218,2.6
1992,27,241,2.96
1992,28,212,2.22
1992,29,205,2.21
1992,30,225,2.45
1992,31,204,2.04
1992,32,167,1.82
1992,33,180,1.9
1992,34,192,1.91
1992,35,176,1.71
1992,36,180,1.72
1992,37,168,1.63
1992,38,270,1.95
1992,39,225,1.7
1992,40,184,1.51
1992,41,257,1.69
1992,42,173,1.36
1992,43,303,1.66
1992,44,299,1.49
1992,45,323,1.47
1992,46,283,1.43
1992,47,387,1.57
1992,48,421,1.57
1992,49,462,1.61
1992,50,454,1.56
1992,51,505,1.64
1992,52,579,1.59
1992,53,670,1.63
1992,54,697,1.61
1992,55,886,1.73
1992,56,915,1.7
1992,57,923,1.62
1992,58,1100,1.7
1992,59,1190,1.7
1992,60,1348,1.7
1992,61,1466,1.7
1992,62,1605,1.72
1992,63,1785,1.76
1992,64,1871,1.73
1992,65,1894,1.68
1992,66,2348,1.8
1992,67,2469,1.81
1992,68,2362,1.75
1992,69,2590,1.8
1992,70,2681,1.79
1992,71,2891,1.82
1992,72,2497,1.74
1992,73,1707,1.75
1992,74,1495,1.75
1992,75,1182,1.68
1992,76,1292,1.73
1992,77,1084,1.74
1992,78,675,1.73
1992,79,-169,1.64
1992,80,-619,1.66
1992,81,-1556,1.6
1992,82,-2056,1.61
1992,83,-2920,1.57
1992,84,-3799,1.52
1992,85,-4347,1.49
1992,86,-4928,1.45
1992,87,-5319,1.43
1992,88,-5247,1.42
1992,89,-5282,1.4
1992,90,-5202,1.34
1992,91,-4684,1.35
1992,92,-4325,1.32
1992,93,-3668,1.31
1992,94,-3020,1.35
1992,95,-2638,1.24
1992,96,-1983,1.23
1992,97,-1580,1.18
1992,98,-1096,1.18
1992,99,-778,1.24
1992,100,-536,1.27
1993,0,572,1.25
1993,1,48,1.24
1993,2,41,1.38
1993,3,28,1.34
1993,4,19,1.29
1993,5,16,1.28
1993,6,15,1.28
1993,7,16,1.36
1993,8,18,1.48
1993,9,17,1.47
1993,10,7,1.11
1993,11,31,1.95
1993,12,21,1.36
1993,13,16,1.22
1993,14,19,1.24
1993,15,37,1.49
1993,16,34,1.37
1993,17,121,2.41
1993,18,162,3.06
1993,19,164,2.69
1993,20,216,2.72
1993,21,186,2.46
1993,22,220,2.96
1993,23,206,3.08
1993,24,193,2.53
1993,25,217,2.97
1993,26,186,2.19
1993,27,188,2.06
1993,28,182,2.07
1993,29,245,2.57
1993,30,196,2.07
1993,31,235,2.25
1993,32,146,1.68
1993,33,228,2.17
1993,34,188,1.85
1993,35,203,1.95
1993,36,193,1.76
1993,37,171,1.64
1993,38,244,1.95
1993,39,231,1.75
1993,40,200,1.56
1993,41,189,1.45
1993,42,229,1.53
1993,43,210,1.43
1993,44,289,1.54
1993,45,284,1.42
1993,46,326,1.43
1993,47,327,1.45
1993,48,429,1.59
1993,49,469,1.61
1993,50,461,1.51
1993,51,535,1.61
1993,52,539,1.57
1993,53,700,1.67
1993,54,732,1.65
1993,55,824,1.67
1993,56,886,1.68
1993,57,1103,1.75
1993,58,1115,1.7
1993,59,1093,1.63
1993,60,1280,1.68
1993,61,1422,1.68
1993,62,1514,1.67
1993,63,1645,1.69
1993,64,2042,1.82
1993,65,1997,1.73
1993,66,2216,1.75
1993,67,2536,1.81
1993,68,2482,1.79
1993,69,2578,1.8
1993,70,2328,1.72
1993,71,2792,1.8
1993,72,2690,1.77
1993,73,2427,1.73
1993,74,1590,1.73
1993,75,1407,1.76
1993,76,1160,1.71
1993,77,785,1.67
1993,78,541,1.7
1993,79,86,1.68
1993,80,-686,1.65
1993,81,-1361,1.62
1993,82,-2329,1.56
1993,83,-3122,1.54
1993,84,-3674,1.55
1993,85,-4328,1.53
1993,86,-4861,1.5
1993,87,-5585,1.42
1993,88,-5678,1.42
1993,89,-5855,1.36
1993,90,-5561,1.38
1993,91,-5235,1.31
1993,92,-4737,1.33
1993,93,-4204,1.34
1993,94,-3563,1.24
1993,95,-2858,1.26
1993,96,-2358,1.15
1993,97,-1662,1.36
1993,98,-1290,1.24
1993,99,-927,1.2
1993,100,-650,1.2
1994,0,614,1.28
1994,1,17,1.06
1994,2,18,1.13
1994,3,5,1.03
1994,4,28,1.58
1994,5,-4,0.88
1994,6,21,1.46
1994,7,20,1.57
1994,8,38,2.21
1994,9,16,1.37
1994,10,11,1.23
1994,11,19,1.52
1994,12,31,1.76
1994,13,19,1.39
1994,14,47,1.8
1994,15,51,1.91
1994,16,61,2.02
1994,17,126,2.55
1994,18,118,2.4
1994,19,130,2.36
1994,20,190,3.02
1994,21,200,2.88
1994,22,201,2.76
1994,23,208,2.82
1994,24,216,2.82
1994,25,220,2.81
1994,26,261,2.98
1994,27,193,2.19
1994,28,232,2.64
1994,29,201,2.2
1994,30,224,2.26
1994,31,252,2.38
1994,32,202,1.93
1994,33,270,2.22
1994,34,239,2.09
1994,35,195,1.81
1994,36,185,1.71
1994,37,169,1.62
1994,38,183,1.66
1994,39,205,1.63
1994,40,195,1.54
1994,41,222,1.56
1994,42,208,1.49
1994,43,226,1.47
1994,44,312,1.59
1994,45,211,1.34
1994,46,255,1.35
1994,47,339,1.4
1994,48,290,1.39
1994,49,440,1.55
1994,50,411,1.46
1994,51,564,1.64
1994,52,590,1.65
1994,53,501,1.49
1994,54,634,1.58
1994,55,762,1.65
1994,56,848,1.67
1994,57,987,1.7
1994,58,1071,1.75
1994,59,1178,1.72
1994,60,1163,1.67
1994,61,1382,1.72
1994,62,1525,1.73
1994,63,1549,1.68
1994,64,1816,1.76
1994,65,1935,1.75
1994,66,1944,1.71
1994,67,2285,1.77
1994,68,2359,1.76
1994,69,2174,1.71
1994,70,2336,1.74
1994,71,2305,1.73
1994,72,2190,1.7
1994,73,2658,1.78
1994,74,2163,1.72
1994,75,1326,1.71
1994,76,1061,1.72
1994,77,838,1.69
1994,78,591,1.69
1994,79,88,1.68
1994,80,-643,1.64
1994,81,-1299,1.61
1994,82,-2024,1.57
1994,83,-2732,1.55
1994,84,-3173,1.58
1994,85,-4233,1.49
1994,86,-4867,1.44
1994,87,-5143,1.43
1994,88,-5427,1.4
1994,89,-5362,1.39
1994,90,-5224,1.38
1994,91,-5055,1.3
1994,92,-4463,1.36
1994,93,-4040,1.3
1994,94,-3424,1.26
1994,95,-2765,1.25
1994,96,-2242,1.26
1994,97,-1700,1.28
1994,98,-1293,1.06
1994,99,-819,1.35
1994,100,-618,1.12
1995,0,628,1.3
1995,1,-3,0.93
1995,2,21,1.2
1995,3,27,1.43
1995,4,13,1.25
1995,5,9,1.13
1995,6,12,1.21
1995,7,11,1.23
1995,8,16,1.4
1995,9,25,1.78
1995,10,27,1.7
1995,11,10,1.19
1995,12,29,1.75
1995,13,32,1.65
1995,14,32,1.51
1995,15,32,1.41
1995,16,39,1.43
1995,17,110,2.35
1995,18,173,3.16
1995,19,174,3.15
1995,20,189,3.4
1995,21,198,2.8
1995,22,194,2.88
1995,23,230,3.08
1995,24,220,2.99
1995,25,217,2.78
1995,26,190,2.42
1995,27,193,2.05
1995,28,236,2.55
1995,29,256,2.65
1995,30,229,2.26
1995,31,267,2.43
1995,32,203,1.9
1995,33,183,1.76
1995,34,210,1.87
1995,35,178,1.69
1995,36,238,1.98
1995,37,225,1.87
1995,38,194,1.63
1995,39,198,1.62
1995,40,201,1.57
1995,41,233,1.6
1995,42,271,1.65
1995,43,306,1.67
1995,44,192,1.36
1995,45,271,1.45
1995,46,350,1.54
1995,47,346,1.46
1995,48,479,1.53
1995,49,393,1.45
1995,50,468,1.51
1995,51,408,1.4
1995,52,532,1.51
1995,53,605,1.58
1995,54,634,1.61
1995,55,665,1.54
1995,56,851,1.65
1995,57,978,1.71
1995,58,975,1.62
1995,59,1099,1.68
1995,60,1324,1.76
1995,61,1271,1.68
1995,62,1469,1.72
1995,63,1613,1.72
1995,64,1837,1.76
1995,65,1715,1.65
1995,66,2052,1.75
1995,67,2310,1.82
1995,68,2124,1.69
1995,69,2412,1.75
1995,70,2350,1.73
1995,71,2317,1.73
1995,72,2279,1.72
1995,73,2249,1.71
1995,74,2175,1.71
1995,75,1913,1.7
1995,76,1146,1.69
1995,77,814,1.7
1995,78,677,1.7
1995,79,214,1.67
1995,80,-671,1.62
1995,81,-1284,1.61
1995,82,-1625,1.63
1995,83,-2430,1.59
1995,84,-3625,1.49
1995,85,-4231,1.48
1995,86,-4761,1.48
1995,87,-5202,1.46
1995,88,-5644,1.4
1995,89,-5656,1.38
1995,90,-5719,1.34
1995,91,-5352,1.34
1995,92,-4852,1.36
1995,93,-4346,1.33
1995,94,-3921,1.25
1995,95,-3079,1.32
1995,96,-2526,1.22
1995,97,-1868,1.22
1995,98,-1301,1.21
1995,99,-1014,1.14
1995,100,-692,1.1
1996,0,585,1.28
1996,1,42,1.25
1996,2,14,1.1
1996,3,27,1.44
1996,4,38,1.78
1996,5,11,1.23
1996,6,6,1.09
1996,7,10,1.29
1996,8,22,1.76
1996,9,12,1.25
1996,10,8,1.2
1996,11,25,1.8
1996,12,19,1.53
1996,13,24,1.48
1996,14,19,1.25
1996,15,37,1.44
1996,16,55,1.6
1996,17,136,2.55
1996,18,159,2.75
1996,19,108,2.06
1996,20,153,2.51
1996,21,178,2.71
1996,22,160,2.7
1996,23,192,2.8
1996,24,219,2.94
1996,25,228,2.83
1996,26,182,2.25
1996,27,201,2.32
1996,28,215,2.28
1996,29,249,2.52
1996,30,232,2.26
1996,31,293,2.64
1996,32,212,1.95
1996,33,197,1.87
1996,34,203,1.81
1996,35,208,1.81
1996,36,154,1.55
1996,37,186,1.66
1996,38,168,1.53
1996,39,254,1.79
1996,40,267,1.78
1996,41,192,1.49
1996,42,216,1.51
1996,43,248,1.52
1996,44,292,1.64
1996,45,354,1.64
1996,46,326,1.53
1996,47,344,1.49
1996,48,402,1.5
1996,49,560,1.62
1996,50,376,1.41
1996,51,402,1.4
1996,52,622,1.6
1996,53,627,1.59
1996,54,700,1.67
1996,55,714,1.63
1996,56,873,1.71
1996,57,807,1.56
1996,58,982,1.64
1996,59,1073,1.65
1996,60,1224,1.7
1996,61,1305,1.7
1996,62,1405,1.71
1996,63,1671,1.81
1996,64,1768,1.76
1996,65,1856,1.73
1996,66,1958,1.76
1996,67,1888,1.69
1996,68,2087,1.71
1996,69,2113,1.68
1996,70,2320,1.71
1996,71,2249,1.71
1996,72,2225,1.71
1996,73,1994,1.68
1996,74,2161,1.72
1996,75,2063,1.72
1996,76,1544,1.67
1996,77,491,1.59
1996,78,228,1.61
1996,79,-130,1.6
1996,80,-373,1.64
1996,81,-1345,1.57
1996,82,-2145,1.54
1996,83,-2863,1.51
1996,84,-3441,1.49
1996,85,-3899,1.5
1996,86,-4855,1.43
1996,87,-5184,1.43
1996,88,-5537,1.41
1996,89,-5564,1.4
1996,90,-5630,1.34
1996,91,-5419,1.3
1996,92,-4785,1.36
1996,93,-4348,1.34
1996,94,-3839,1.29
1996,95,-3147,1.28
1996,96,-2524,1.27
1996,97,-1842,1.32
1996,98,-1392,1.21
1996,99,-988,1.28
1996,100,-657,1.37
1997,0,475,1.22
1997,1,52,1.36
1997,2,25,1.25
1997,3,17,1.23
1997,4,20,1.4
1997,5,24,1.56
1997,6,21,1.57
1997,7,5,1.08
1997,8,26,1.76
1997,9,14,1.32
1997,10,13,1.24
1997,11,35,2.22
1997,12,19,1.37
1997,13,17,1.3
1997,14,32,1.58
1997,15,11,1.11
1997,16,85,2.05
1997,17,105,1.97
1997,18,153,2.53
1997,19,167,2.99
1997,20,183,3.22
1997,21,209,3.24
1997,22,195,2.99
1997,23,186,2.96
1997,24,179,2.38
1997,25,240,3
1997,26,247,3.08
1997,27,205,2.76
1997,28,224,2.7
1997,29,194,2.06
1997,30,229,2.43
1997,31,198,1.93
1997,32,226,2.12
1997,33,247,2.12
1997,34,212,1.97
1997,35,134,1.47
1997,36,115,1.4
1997,37,159,1.52
1997,38,185,1.59
1997,39,188,1.55
1997,40,200,1.58
1997,41,245,1.7
1997,42,235,1.58
1997,43,255,1.55
1997,44,254,1.5
1997,45,273,1.53
1997,46,283,1.5
1997,47,331,1.45
1997,48,339,1.44
1997,49,470,1.55
1997,50,498,1.48
1997,51,464,1.47
1997,52,509,1.49
1997,53,620,1.56
1997,54,681,1.59
1997,55,662,1.59
1997,56,775,1.68
1997,57,932,1.68
1997,58,960,1.64
1997,59,1058,1.65
1997,60,1100,1.61
1997,61,1203,1.63
1997,62,1244,1.62
1997,63,1416,1.71
1997,64,1608,1.74
1997,65,1683,1.68
1997,66,1650,1.63
1997,67,1988,1.73
1997,68,2011,1.71
1997,69,2163,1.74
1997,70,2127,1.68
1997,71,2213,1.69
1997,72,1953,1.64
1997,73,1824,1.63
1997,74,2119,1.72
1997,75,1586,1.64
1997,76,1543,1.66
1997,77,1058,1.63
1997,78,262,1.59
1997,79,-12,1.6
1997,80,-504,1.59
1997,81,-1173,1.56
1997,82,-2145,1.51
1997,83,-2659,1.53
1997,84,-3257,1.5
1997,85,-3837,1.49
1997,86,-4657,1.42
1997,87,-4905,1.45
1997,88,-5576,1.39
1997,89,-5821,1.37
1997,90,-5573,1.36
1997,91,-5430,1.32
1997,92,-4993,1.33
1997,93,-4615,1.28
1997,94,-4008,1.26
1997,95,-3326,1.26
1997,96,-2581,1.27
1997,97,-2012,1.26
1997,98,-1479,1.1
1997,99,-1044,1.2
1997,100,-749,1.1
1998,0,515,1.27
1998,1,31,1.17
1998,2,15,1.11
1998,3,27,1.44
1998,4,31,1.87
1998,5,21,1.5
1998,6,4,1.04
1998,7,15,1.33
1998,8,18,1.6
1998,9,5,1.1
1998,10,21,1.67
1998,11,17,1.4
1998,12,1,0.97
1998,13,24,1.55
1998,14,39,2.02
1998,15,35,1.54
1998,16,43,1.4
1998,17,65,1.77
1998,18,147,2.49
1998,19,178,3.13
1998,20,137,2.49
1998,21,121,2.21
1998,22,159,2.44
1998,23,195,3.19
1998,24,200,3.06
1998,25,166,2.2
1998,26,229,3.04
1998,27,234,2.71
1998,28,238,2.67
1998,29,241,2.55
1998,30,219,2.13
1998,31,204,2.09
1998,32,301,2.72
1998,33,239,2.04
1998,34,218,1.98
1998,35,242,1.99
1998,36,220,1.8
1998,37,217,1.76
1998,38,181,1.58
1998,39,203,1.61
1998,40,190,1.53
1998,41,212,1.53
1998,42,235,1.61
1998,43,262,1.6
1998,44,255,1.48
1998,45,306,1.56
1998,46,311,1.55
1998,47,395,1.64
1998,48,386,1.54
1998,49,349,1.42
1998,50,371,1.37
1998,51,520,1.46
1998,52,580,1.56
1998,53,635,1.59
1998,54,676,1.54
1998,55,749,1.59
1998,56,817,1.68
1998,57,766,1.6
1998,58,1017,1.69
1998,59,1002,1.62
1998,60,1078,1.61
1998,61,1280,1.69
1998,62,1334,1.67
1998,63,1501,1.73
1998,64,1581,1.72
1998,65,1703,1.74
1998,66,1815,1.71
1998,67,1859,1.68
1998,68,1952,1.7
1998,69,1860,1.64
1998,70,2130,1.69
1998,71,2036,1.65
1998,72,1976,1.63
1998,73,1951,1.65
1998,74,1923,1.67
1998,75,1750,1.67
1998,76,1378,1.63
1998,77,1028,1.61
1998,78,691,1.61
1998,79,122,1.6
1998,80,-418,1.59
1998,81,-1077,1.54
1998,82,-1854,1.51
1998,83,-2484,1.52
1998,84,-3399,1.48
1998,85,-3622,1.51
1998,86,-4527,1.43
1998,87,-4948,1.41
1998,88,-5512,1.37
1998,89,-5754,1.36
1998,90,-5709,1.37
1998,91,-5497,1.33
1998,92,-5182,1.3
1998,93,-4680,1.26
1998,94,-4125,1.23
1998,95,-3429,1.24
1998,96,-2771,1.21
1998,97,-2140,1.17
1998,98,-1556,1.21
1998,99,-1156,1.13
1998,100,-850,1.06
1999,0,529,1.28
1999,1,52,1.37
1999,2,19,1.16
1999,3,6,1.05
1999,4,28,1.79
1999,5,-4,0.85
1999,6,7,1.13
1999,7,20,1.62
1999,8,7,1.14
1999,9,20,1.71
1999,10,-7,0.81
1999,11,-2,0.91
1999,12,23,1.56
1999,13,13,1.25
1999,14,33,1.66
1999,15,21,1.32
1999,16,72,2.1
1999,17,113,2.17
1999,18,156,2.64
1999,19,155,2.73
1999,20,154,2.61
1999,21,150,2.69
1999,22,139,2.38
1999,23,186,3.29
1999,24,171,2.56
1999,25,198,3.22
1999,26,185,2.49
1999,27,240,3.01
1999,28,182,2.07
1999,29,232,2.61
1999,30,227,2.36
1999,31,224,2.31
1999,32,224,2.15
1999,33,226,1.98
1999,34,241,2.07
1999,35,229,1.87
1999,36,183,1.62
1999,37,208,1.7
1999,38,227,1.78
1999,39,223,1.66
1999,40,224,1.63
1999,41,237,1.59
1999,42,200,1.46
1999,43,193,1.41
1999,44,224,1.45
1999,45,271,1.5
1999,46,366,1.64
1999,47,318,1.5
1999,48,282,1.39
1999,49,369,1.46
1999,50,413,1.44
1999,51,535,1.52
1999,52,624,1.52
1999,53,721,1.69
1999,54,692,1.58
1999,55,772,1.62
1999,56,825,1.63
1999,57,958,1.71
1999,58,870,1.65
1999,59,935,1.59
1999,60,1069,1.6
1999,61,1164,1.62
1999,62,1285,1.65
1999,63,1346,1.64
1999,64,1434,1.65
1999,65,1628,1.7
1999,66,1774,1.73
1999,67,1877,1.7
1999,68,1991,1.72
1999,69,2068,1.72
1999,70,1982,1.67
1999,71,2162,1.69
1999,72,2090,1.66
1999,73,2034,1.65
1999,74,1590,1.58
1999,75,1672,1.64
1999,76,1171,1.58
1999,77,1193,1.63
1999,78,479,1.56
1999,79,340,1.6
1999,80,-645,1.52
1999,81,-928,1.54
1999,82,-1505,1.53
1999,83,-2186,1.52
1999,84,-3038,1.5
1999,85,-4201,1.43
1999,86,-4623,1.41
1999,87,-5041,1.39
1999,88,-5199,1.41
1999,89,-5712,1.35
1999,90,-5821,1.34
1999,91,-5943,1.28
1999,92,-5500,1.25
1999,93,-4914,1.25
1999,94,-4207,1.24
1999,95,-3441,1.28
1999,96,-2976,1.19
1999,97,-2259,1.23
1999,98,-1679,1.23
1999,99,-1151,1.28
1999,100,-852,1.12
2000,0,395,1.21
2000,1,50,1.47
2000,2,39,1.68
2000,3,4,1.02
2000,4,-4,0.87
2000,5,2,1
2000,6,32,2.07
2000,7,12,1.35
2000,8,7,1.15
2000,9,8,1.19
2000,10,15,1.37
2000,11,11,1.23
2000,12,24,1.56
2000,13,27,1.85
2000,14,28,1.61
2000,15,37,1.74
2000,16,38,1.44
2000,17,113,2.53
2000,18,138,2.23
2000,19,162,2.72
2000,20,151,2.58
2000,21,154,2.64
2000,22,144,2.58
2000,23,147,2.54
2000,24,162,2.73
2000,25,162,2.38
2000,26,146,2.25
2000,27,217,2.75
2000,28,218,2.62
2000,29,267,2.85
2000,30,191,2.1
2000,31,219,2.16
2000,32,259,2.41
2000,33,184,1.83
2000,34,204,1.8
2000,35,210,1.75
2000,36,220,1.73
2000,37,275,1.96
2000,38,193,1.58
2000,39,227,1.7
2000,40,213,1.55
2000,41,232,1.57
2000,42,193,1.44
2000,43,168,1.35
2000,44,243,1.5
2000,45,243,1.48
2000,46,223,1.37
2000,47,323,1.5
2000,48,378,1.57
2000,49,483,1.64
2000,50,525,1.6
2000,51,495,1.53
2000,52,460,1.39
2000,53,658,1.51
2000,54,489,1.41
2000,55,640,1.5
2000,56,838,1.61
2000,57,788,1.56
2000,58,782,1.57
2000,59,881,1.61
2000,60,1032,1.63
2000,61,1281,1.72
2000,62,1290,1.68
2000,63,1457,1.74
2000,64,1274,1.58
2000,65,1569,1.69
2000,66,1534,1.64
2000,67,1744,1.7
2000,68,1843,1.7
2000,69,1871,1.66
2000,70,1865,1.66
2000,71,1820,1.63
2000,72,2009,1.68
2000,73,2176,1.71
2000,74,1988,1.66
2000,75,1628,1.62
2000,76,1255,1.59
2000,77,921,1.57
2000,78,963,1.63
2000,79,229,1.57
2000,80,-409,1.56
2000,81,-758,1.54
2000,82,-1286,1.52
2000,83,-2039,1.48
2000,84,-2688,1.48
2000,85,-3741,1.43
2000,86,-4286,1.43
2000,87,-4711,1.41
2000,88,-5126,1.37
2000,89,-5351,1.34
2000,90,-5388,1.36
2000,91,-5489,1.3
2000,92,-5158,1.31
2000,93,-4663,1.29
2000,94,-3999,1.27
2000,95,-3493,1.24
2000,96,-2842,1.24
2000,97,-2227,1.28
2000,98,-1641,1.27
2000,99,-1168,1.16
2000,100,-818,1.27
2001,0,376,1.21
2001,1,27,1.2
2001,2,19,1.25
2001,3,-5,0.87
2001,4,7,1.11
2001,5,0,0.95
2001,6,7,1.13
2001,7,8,1.19
2001,8,-10,0.73
2001,9,-8,0.73
2001,10,21,1.81
2001,11,-1,0.93
2001,12,18,1.51
2001,13,30,1.73
2001,14,35,1.65
2001,15,26,1.39
2001,16,51,1.61
2001,17,100,2.15
2001,18,161,2.73
2001,19,166,2.94
2001,20,169,2.94
2001,21,162,2.57
2001,22,148,2.54
2001,23,123,2.2
2001,24,197,3.48
2001,25,157,2.82
2001,26,144,2.15
2001,27,170,2.38
2001,28,177,2.5
2001,29,225,2.57
2001,30,211,2.47
2001,31,219,2.17
2001,32,201,1.98
2001,33,278,2.39
2001,34,260,2.08
2001,35,170,1.58
2001,36,217,1.79
2001,37,209,1.74
2001,38,240,1.76
2001,39,281,1.85
2001,40,285,1.81
2001,41,220,1.56
2001,42,261,1.62
2001,43,186,1.37
2001,44,228,1.48
2001,45,259,1.5
2001,46,310,1.54
2001,47,368,1.61
2001,48,353,1.53
2001,49,410,1.54
2001,50,355,1.42
2001,51,462,1.51
2001,52,561,1.55
2001,53,616,1.54
2001,54,660,1.46
2001,55,630,1.51
2001,56,765,1.57
2001,57,823,1.57
2001,58,958,1.65
2001,59,917,1.62
2001,60,930,1.62
2001,61,1011,1.57
2001,62,1279,1.69
2001,63,1196,1.58
2001,64,1350,1.64
2001,65,1399,1.62
2001,66,1608,1.7
2001,67,1669,1.69
2001,68,1619,1.64
2001,69,1844,1.68
2001,70,1822,1.64
2001,71,1842,1.64
2001,72,1798,1.63
2001,73,1641,1.58
2001,74,1785,1.63
2001,75,1700,1.62
2001,76,1413,1.6
2001,77,1118,1.59
2001,78,814,1.59
2001,79,305,1.56
2001,80,-304,1.55
2001,81,-1247,1.49
2001,82,-1316,1.49
2001,83,-1628,1.5
2001,84,-2650,1.43
2001,85,-3051,1.48
2001,86,-4038,1.43
2001,87,-4950,1.36
2001,88,-4922,1.4
2001,89,-5317,1.35
2001,90,-5232,1.35
2001,91,-5426,1.29
2001,92,-5007,1.34
2001,93,-4963,1.24
2001,94,-4141,1.27
2001,95,-3570,1.21
2001,96,-2892,1.18
2001,97,-2189,1.33
2001,98,-1799,1.19
2001,99,-1252,1.22
2001,100,-909,1.12
2002,0,499,1.31
2002,1,33,1.26
2002,2,32,1.56
2002,3,8,1.16
2002,4,6,1.07
2002,5,6,1.12
2002,6,4,1.05
2002,7,7,1.16
2002,8,4,1.09
2002,9,17,1.54
2002,10,-9,0.75
2002,11,29,2.01
2002,12,9,1.19
2002,13,39,2.08
2002,14,23,1.38
2002,15,47,2.05
2002,16,51,1.6
2002,17,84,1.86
2002,18,145,2.56
2002,19,122,2.18
2002,20,188,3.31
2002,21,130,2.45
2002,22,205,3.52
2002,23,162,2.9
2002,24,126,2.36
2002,25,161,2.55
2002,26,146,2.39
2002,27,176,2.65
2002,28,190,2.59
2002,29,202,2.5
2002,30,230,2.48
2002,31,172,1.87
2002,32,217,2.14
2002,33,183,1.81
2002,34,185,1.76
2002,35,205,1.85
2002,36,230,1.85
2002,37,278,1.95
